"ID","year","country","assignment"
"AB263323",2000,"Brazil","Cosmopolitan AM3a"
"AB263324",1985,"Brazil","Cosmopolitan AM3a"
"AB263326",2007,"Brazil","Cosmopolitan AM3a"
"AB263328",2003,"Brazil","Cosmopolitan AM3a"
"AB263330",2003,"Brazil","Cosmopolitan AM3a"
"AB263332",2003,"Brazil","Cosmopolitan AM3a"
"AB263334",2002,"Brazil","Cosmopolitan AM3a"
"AB263341",2005,"Brazil","Cosmopolitan AM3a"
"AB263342",2005,"Brazil","Cosmopolitan AM3a"
"EF152237",2003,"Brazil","Cosmopolitan AM3a"
"EF152238",2003,"Brazil","Cosmopolitan AM3a"
"EF152239",2003,"Brazil","Cosmopolitan AM3a"
"EF152240",2003,"Brazil","Cosmopolitan AM3a"
"EF152249",2005,"Brazil","Cosmopolitan AM3a"
"EF152260",2005,"Brazil","Cosmopolitan AM3a"
"EF152261",2005,"Brazil","Cosmopolitan AM3a"
"EF152262",2005,"Brazil","Cosmopolitan AM3a"
"EF152263",2005,"Brazil","Cosmopolitan AM3a"
"EF152264",2003,"Brazil","Cosmopolitan AM3a"
"EF152265",2003,"Brazil","Cosmopolitan AM3a"
"EF152266",2003,"Brazil","Cosmopolitan AM3a"
"EF152268",2005,"Brazil","Cosmopolitan AM3a"
"EF152269",2005,"Brazil","Cosmopolitan AM3a"
"EF152275",2005,"Brazil","Cosmopolitan AM3a"
"EF152276",2005,"Brazil","Cosmopolitan AM3a"
"EF152277",2005,"Brazil","Cosmopolitan AM3a"
"EF152278",2005,"Brazil","Cosmopolitan AM3a"
"EF152279",2005,"Brazil","Cosmopolitan AM3a"
"EF152280",2005,"Brazil","Cosmopolitan AM3a"
"EF194163",2005,"Brazil","Cosmopolitan AM3a"
"EF194166",2005,"Brazil","Cosmopolitan AM3a"
"EF194167",2005,"Brazil","Cosmopolitan AM3a"
"EF363731",2006,"Brazil","Cosmopolitan AM3a"
"KR781522",2006,"Brazil","Cosmopolitan AM3a"
"KR781524",2011,"Brazil","Cosmopolitan AM3a"
"KR781525",2011,"Brazil","Cosmopolitan AM3a"
"KR781527",2006,"Brazil","Cosmopolitan AM3a"
"KR781528",2008,"Brazil","Cosmopolitan AM3a"
"KR781529",2008,"Brazil","Cosmopolitan AM3a"
"KR781530",2008,"Brazil","Cosmopolitan AM3a"
"KR781531",2009,"Brazil","Cosmopolitan AM3a"
"KR781534",2009,"Brazil","Cosmopolitan AM3a"
"KR781536",2006,"Brazil","Cosmopolitan AM3a"
"KR781538",2006,"Brazil","Cosmopolitan AM3a"
"KR781539",2007,"Brazil","Cosmopolitan AM3a"
"KR781541",2007,"Brazil","Cosmopolitan AM3a"
"KR781542",2007,"Brazil","Cosmopolitan AM3a"
"KR781543",2007,"Brazil","Cosmopolitan AM3a"
"KR781544",2007,"Brazil","Cosmopolitan AM3a"
"KR781545",2007,"Brazil","Cosmopolitan AM3a"
"KR781546",2012,"Brazil","Cosmopolitan AM3a"
"KR781547",2012,"Brazil","Cosmopolitan AM3a"
"KR781548",2012,"Brazil","Cosmopolitan AM3a"
"KR781549",2012,"Brazil","Cosmopolitan AM3a"
"KR781550",2012,"Brazil","Cosmopolitan AM3a"
"KR781551",2012,"Brazil","Cosmopolitan AM3a"
"KR781552",2012,"Brazil","Cosmopolitan AM3a"
"KR781553",2012,"Brazil","Cosmopolitan AM3a"
"KR781554",2009,"Brazil","Cosmopolitan AM3a"
"KR781559",2007,"Brazil","Cosmopolitan AM3a"
"KR781560",2007,"Brazil","Cosmopolitan AM3a"
"KR781561",2007,"Brazil","Cosmopolitan AM3a"
"KR781562",2007,"Brazil","Cosmopolitan AM3a"
"KR781563",2007,"Brazil","Cosmopolitan AM3a"
"KR781564",2007,"Brazil","Cosmopolitan AM3a"
"KR781565",2007,"Brazil","Cosmopolitan AM3a"
"KR781566",2007,"Brazil","Cosmopolitan AM3a"
"KR781567",2007,"Brazil","Cosmopolitan AM3a"
"KR781568",2007,"Brazil","Cosmopolitan AM3a"
"KR781569",2007,"Brazil","Cosmopolitan AM3a"
"KR781602",2008,"Brazil","Cosmopolitan AM3a"
"KR781604",2009,"Brazil","Cosmopolitan AM3a"
"KU938904",1999,"Peru","Cosmopolitan AM3a"
"AB206407",2005,"Brazil","Cosmopolitan AM3b"
"AB206408",2005,"Brazil","Cosmopolitan AM3b"
"AB206409",2005,"Brazil","Cosmopolitan AM3b"
"AB206410",2005,"Brazil","Cosmopolitan AM3b"
"AB206412",2005,"Brazil","Cosmopolitan AM3b"
"AB206413",2005,"Brazil","Cosmopolitan AM3b"
"AB207884",2005,"Brazil","Cosmopolitan AM3b"
"AB263327",2003,"Brazil","Cosmopolitan AM3b"
"AB263329",2003,"Brazil","Cosmopolitan AM3b"
"AB263331",2007,"Brazil","Cosmopolitan AM3b"
"AB263335",2004,"Brazil","Cosmopolitan AM3b"
"AB263336",2004,"Brazil","Cosmopolitan AM3b"
"AB263337",2004,"Brazil","Cosmopolitan AM3b"
"AB263338",2004,"Brazil","Cosmopolitan AM3b"
"AB263339",2004,"Brazil","Cosmopolitan AM3b"
"AB263340",2005,"Brazil","Cosmopolitan AM3b"
"AB263343",2005,"Brazil","Cosmopolitan AM3b"
"AB263344",2005,"Brazil","Cosmopolitan AM3b"
"AB263345",2005,"Brazil","Cosmopolitan AM3b"
"EF152231",2002,"Brazil","Cosmopolitan AM3b"
"EF152232",2004,"Brazil","Cosmopolitan AM3b"
"EF152233",2002,"Brazil","Cosmopolitan AM3b"
"EF152235",2002,"Brazil","Cosmopolitan AM3b"
"EF152236",2005,"Brazil","Cosmopolitan AM3b"
"EF152241",2005,"Brazil","Cosmopolitan AM3b"
"EF152242",2005,"Brazil","Cosmopolitan AM3b"
"EF152243",2005,"Brazil","Cosmopolitan AM3b"
"EF152244",2005,"Brazil","Cosmopolitan AM3b"
"EF152245",2005,"Brazil","Cosmopolitan AM3b"
"EF152246",2005,"Brazil","Cosmopolitan AM3b"
"EF152247",2004,"Brazil","Cosmopolitan AM3b"
"EF152248",2005,"Brazil","Cosmopolitan AM3b"
"EF152250",2005,"Brazil","Cosmopolitan AM3b"
"EF152251",2005,"Brazil","Cosmopolitan AM3b"
"EF152252",2005,"Brazil","Cosmopolitan AM3b"
"EF152253",2005,"Brazil","Cosmopolitan AM3b"
"EF152254",2005,"Brazil","Cosmopolitan AM3b"
"EF152255",2005,"Brazil","Cosmopolitan AM3b"
"EF152256",2005,"Brazil","Cosmopolitan AM3b"
"EF152258",2005,"Brazil","Cosmopolitan AM3b"
"EF152259",2005,"Brazil","Cosmopolitan AM3b"
"EF152270",2005,"Brazil","Cosmopolitan AM3b"
"EF152272",2005,"Brazil","Cosmopolitan AM3b"
"EF152273",2005,"Brazil","Cosmopolitan AM3b"
"EF194159",2003,"Brazil","Cosmopolitan AM3b"
"EF194162",2005,"Brazil","Cosmopolitan AM3b"
"EF194164",2005,"Brazil","Cosmopolitan AM3b"
"EF194165",2005,"Brazil","Cosmopolitan AM3b"
"KR781533",2009,"Brazil","Cosmopolitan AM3b"
"KR781540",2007,"Brazil","Cosmopolitan AM3b"
"KR781556",2009,"Brazil","Cosmopolitan AM3b"
"KR781557",2009,"Brazil","Cosmopolitan AM3b"
"KR781558",2010,"Brazil","Cosmopolitan AM3b"
"KR781571",2006,"Brazil","Cosmopolitan AM3b"
"KR781572",2006,"Brazil","Cosmopolitan AM3b"
"KR781573",2006,"Brazil","Cosmopolitan AM3b"
"KR781575",2006,"Brazil","Cosmopolitan AM3b"
"KR781577",2006,"Brazil","Cosmopolitan AM3b"
"KR781579",2006,"Brazil","Cosmopolitan AM3b"
"KR781580",2008,"Brazil","Cosmopolitan AM3b"
"KR781583",2009,"Brazil","Cosmopolitan AM3b"
"KR781585",2009,"Brazil","Cosmopolitan AM3b"
"KR781589",2010,"Brazil","Cosmopolitan AM3b"
"KR781592",2007,"Brazil","Cosmopolitan AM3b"
"KR781596",2007,"Brazil","Cosmopolitan AM3b"
"KR781598",2009,"Brazil","Cosmopolitan AM3b"
"KR781600",2010,"Brazil","Cosmopolitan AM3b"
"KR781603",2008,"Brazil","Cosmopolitan AM3b"
"KR781605",2009,"Brazil","Cosmopolitan AM3b"
"LC717421",1965,"United States","Cosmopolitan AM4"
"OM650815",2021,"Russia","Cosmopolitan CA1"
"OM650816",2021,"Russia","Cosmopolitan CA1"
"OM650817",2021,"Russia","Cosmopolitan CA1"
"OM650818",2021,"Russia","Cosmopolitan CA1"
"OM650819",2021,"Russia","Cosmopolitan CA1"
"OM650820",2021,"Russia","Cosmopolitan CA1"
"OM650821",2021,"Russia","Cosmopolitan CA1"
"OM650822",2021,"Russia","Cosmopolitan CA1"
"OM650823",2021,"Russia","Cosmopolitan CA1"
"OM650824",2021,"Russia","Cosmopolitan CA1"
"ON366706",2021,"Kazakhstan","Cosmopolitan CA1"
"ON366707",2021,"Kazakhstan","Cosmopolitan CA1"
"ON366708",2021,"Kazakhstan","Cosmopolitan CA1"
"ON366709",2021,"Kazakhstan","Cosmopolitan CA1"
"ON366710",2021,"Kazakhstan","Cosmopolitan CA1"
"MW055109",2016,"Georgia","Cosmopolitan CA2"
"MW055110",2016,"Georgia","Cosmopolitan CA2"
"MW055111",2016,"Georgia","Cosmopolitan CA2"
"MZ391106",2020,"Turkey","Cosmopolitan CA2"
"MZ391107",2020,"Turkey","Cosmopolitan CA2"
"MZ391108",2020,"Turkey","Cosmopolitan CA2"
"MZ391110",2014,"Turkey","Cosmopolitan CA2"
"MZ391113",2014,"Turkey","Cosmopolitan CA2"
"ON402517",2018,"Israel","Cosmopolitan CA2"
"ON402518",2017,"Israel","Cosmopolitan CA2"
"AY352457",2004,"-","Cosmopolitan CA3"
"AY352476",2004,"-","Cosmopolitan CA3"
"AY352479",2004,"-","Cosmopolitan CA3"
"KY382830",2011,"Romania","Cosmopolitan CA3"
"MF463001",2009,"Russia","Cosmopolitan CA3"
"MF503298",2009,"Russia","Cosmopolitan CA3"
"MF503299",2014,"Russia","Cosmopolitan CA3"
"MF572298",2014,"Russia","Cosmopolitan CA3"
"MF572299",2014,"Russia","Cosmopolitan CA3"
"MF572300",2014,"Russia","Cosmopolitan CA3"
"MF572304",2014,"Russia","Cosmopolitan CA3"
"MF572305",2014,"Russia","Cosmopolitan CA3"
"MF572306",2014,"Russia","Cosmopolitan CA3"
"MF572307",2014,"Russia","Cosmopolitan CA3"
"MF572308",2014,"Russia","Cosmopolitan CA3"
"MF572309",2014,"Russia","Cosmopolitan CA3"
"MF574183",2012,"Russia","Cosmopolitan CA3"
"MF574186",2012,"Russia","Cosmopolitan CA3"
"MF574187",2012,"Russia","Cosmopolitan CA3"
"MF574188",2012,"Russia","Cosmopolitan CA3"
"MF574189",2012,"Russia","Cosmopolitan CA3"
"MF574190",2012,"Russia","Cosmopolitan CA3"
"MF574192",2012,"Russia","Cosmopolitan CA3"
"MF574193",2012,"Russia","Cosmopolitan CA3"
"MF574195",2013,"Russia","Cosmopolitan CA3"
"MF574196",2014,"Russia","Cosmopolitan CA3"
"MF574197",2014,"Russia","Cosmopolitan CA3"
"MF574198",2014,"Russia","Cosmopolitan CA3"
"MF574199",2014,"Russia","Cosmopolitan CA3"
"MF574200",2014,"Russia","Cosmopolitan CA3"
"MG996460",2016,"Russia","Cosmopolitan CA3"
"MG996461",2016,"Russia","Cosmopolitan CA3"
"MG996462",2016,"Russia","Cosmopolitan CA3"
"MG996463",2016,"Russia","Cosmopolitan CA3"
"U43025",1999,"-","Cosmopolitan CA3"
"OM542187",2020,"Poland","Cosmopolitan CE"
"OM542193",2021,"Poland","Cosmopolitan CE"
"OM542194",2021,"Poland","Cosmopolitan CE"
"OM542195",2021,"Poland","Cosmopolitan CE"
"OM542199",2021,"Poland","Cosmopolitan CE"
"OM542200",2021,"Poland","Cosmopolitan CE"
"OM542201",2021,"Poland","Cosmopolitan CE"
"OM542202",2021,"Poland","Cosmopolitan CE"
"OM542203",2021,"Poland","Cosmopolitan CE"
"OM542206",2021,"Poland","Cosmopolitan CE"
"MZ391109",2020,"Turkey","Cosmopolitan ME1a"
"DQ837423",1999,"Jordan","Cosmopolitan ME1b"
"DQ837430",1997,"Israel","Cosmopolitan ME1b"
"DQ837441",1997,"Israel","Cosmopolitan ME1b"
"DQ837443",2000,"Israel","Cosmopolitan ME1b"
"MZ391103",2020,"Turkey","Cosmopolitan ME2"
"MZ391104",2020,"Turkey","Cosmopolitan ME2"
"MZ391105",2020,"Turkey","Cosmopolitan ME2"
"MZ391112",2020,"Turkey","Cosmopolitan ME2"
"MW177594",2016,"Moldova","Cosmopolitan NEE"
"OL440112",2015,"Romania","Cosmopolitan NEE"
"OL449090",2013,"Romania","Cosmopolitan NEE"
"OL449091",2013,"Romania","Cosmopolitan NEE"
"OL449092",2014,"Romania","Cosmopolitan NEE"
"OL449093",2014,"Romania","Cosmopolitan NEE"
"OL449094",2013,"Romania","Cosmopolitan NEE"
"OL449095",2012,"Romania","Cosmopolitan NEE"
"OL515133",2013,"Romania","Cosmopolitan NEE"
"OL515134",2013,"Romania","Cosmopolitan NEE"
"OL515135",2013,"Romania","Cosmopolitan NEE"
"OL515136",2012,"Romania","Cosmopolitan NEE"
"OL515137",2012,"Romania","Cosmopolitan NEE"
"OL515138",2012,"Romania","Cosmopolitan NEE"
"OL515139",2012,"Romania","Cosmopolitan NEE"
"OL515140",2012,"Romania","Cosmopolitan NEE"
"OL515141",2016,"Romania","Cosmopolitan NEE"
"OL515142",2016,"Romania","Cosmopolitan NEE"
"OL515143",2016,"Romania","Cosmopolitan NEE"
"OL515144",2014,"Romania","Cosmopolitan NEE"
"OL515145",2016,"Romania","Cosmopolitan NEE"
"OL515146",2016,"Moldova","Cosmopolitan NEE"
"OL515147",2016,"Moldova","Cosmopolitan NEE"
"OL515148",2016,"Moldova","Cosmopolitan NEE"
"OL515149",2016,"Moldova","Cosmopolitan NEE"
"OL515150",2016,"Moldova","Cosmopolitan NEE"
"OM021440",2016,"Moldova","Cosmopolitan NEE"
"OM021441",2016,"Romania","Cosmopolitan NEE"
"OM203136",2016,"Moldova","Cosmopolitan NEE"
"OM203137",2016,"Moldova","Cosmopolitan NEE"
"OM203138",2017,"Moldova","Cosmopolitan NEE"
"OM203139",2016,"Moldova","Cosmopolitan NEE"
"OM203140",2016,"Romania","Cosmopolitan NEE"
"OM203141",2016,"Moldova","Cosmopolitan NEE"
"OM203142",2016,"Moldova","Cosmopolitan NEE"
"OM542185",2018,"Poland","Cosmopolitan NEE"
"OM542186",2019,"Poland","Cosmopolitan NEE"
"OM542188",2020,"Poland","Cosmopolitan NEE"
"OM542189",2020,"Poland","Cosmopolitan NEE"
"OM542190",2020,"Poland","Cosmopolitan NEE"
"OM542191",2020,"Poland","Cosmopolitan NEE"
"OM542192",2020,"Poland","Cosmopolitan NEE"
"OM542196",2001,"Poland","Cosmopolitan NEE"
"OM542197",2000,"Poland","Cosmopolitan NEE"
"OM542198",2004,"Poland","Cosmopolitan NEE"
"OM542204",2021,"Poland","Cosmopolitan NEE"
"OM542205",2021,"Poland","Cosmopolitan NEE"
"AF033905",1996,"-","Cosmopolitan WE"
"U42605",1984,"-","Cosmopolitan WE"
"JF973781",1978,"Montenegro","Cosmopolitan YUGCOW"
"U42705",1999,"-","Cosmopolitan YUGCOW"
"JF973774",1972,"Serbia","Cosmopolitan YUGFOX"
"JF973775",1972,"Serbia","Cosmopolitan YUGFOX"
"JF973776",1976,"Serbia","Cosmopolitan YUGFOX"
"JF973779",1977,"Serbia","Cosmopolitan YUGFOX"
"JF973784",1986,"Serbia","Cosmopolitan YUGFOX"
"U22839",1995,"-","Cosmopolitan YUGFOX"
"U42703",1999,"-","Cosmopolitan YUGFOX"
"LC785439",2017,"Japan",""
"LC785440",2022,"Japan",""
"LC785441",2022,"Japan",""
"MN599474",2019,"India",""
"MT918789",2019,"China",""
"MT918790",2019,"China",""
"MT918791",2019,"China",""
"MT918792",2019,"China",""
"MT918794",2020,"China",""
"MT918795",2020,"China",""
"MT918796",2020,"China",""
"MT918797",2020,"China",""
"MT918798",2020,"China",""
"MT918799",2020,"China",""
"MT918800",2020,"China",""
"MT918801",2020,"China",""
"MT918802",2020,"China",""
"MT918803",2020,"China",""
"MT918804",2020,"China",""
"MT918805",2020,"China",""
"MT918806",2020,"China",""
"MT918807",2020,"China",""
"MT918808",2020,"China",""
"MT918809",2020,"China",""
"MT918810",2020,"China",""
"MT918811",2020,"China",""
"MT918812",2020,"China",""
"MT918813",2020,"China",""
"MT918814",2020,"China",""
"MT918815",2020,"China",""
"MT918816",2020,"China",""
"MT918817",2020,"China",""
"MT918818",2020,"China",""
"MT918819",2020,"China",""
"MT918820",2020,"China",""
"MT918821",2020,"China",""
"MT918822",2020,"China",""
"MT918823",2020,"China",""
"MT918824",2020,"China",""
"MT918825",2020,"China",""
"MT918827",2020,"China",""
"MT918828",2020,"China",""
"MT918829",2020,"China",""
"MT918830",2020,"China",""
"MT918831",2020,"China",""
"MT918832",2020,"China",""
"MT918833",2020,"China",""
"MT918834",2020,"China",""
"MT918835",2020,"China",""
"MT918836",2020,"China",""
"MT918837",2020,"China",""
"MT918838",2020,"China",""
"MT918839",2020,"China",""
"MT918840",2020,"China",""
"MT918842",2020,"China",""
"MT918843",2020,"China",""
"MT918844",2020,"China",""
"MT918845",2020,"China",""
"MT918846",2020,"China",""
"MT918847",2020,"China",""
"MT918848",2020,"China",""
"MT918849",2020,"China",""
"MT918850",2020,"China",""
"MT918853",2020,"China",""
"MW035709",2016,"Russia",""
"MW035710",2016,"Russia",""
"MW035711",2016,"Russia",""
"MW035712",2016,"Russia",""
"MW035713",2016,"Russia",""
"MW035714",2017,"Russia",""
"MW035715",2017,"Russia",""
"MW035716",2017,"Russia",""
"MW035717",2017,"Russia",""
"MW035718",2017,"Russia",""
"MW035719",2017,"Russia",""
"MW035720",2018,"Russia",""
"MW035721",2018,"Russia",""
"MW035722",2018,"Russia",""
"MW035723",2018,"Russia",""
"MW035724",2018,"Russia",""
"MW035725",2018,"Russia",""
"MW035726",2018,"Russia",""
"MW035727",2018,"Russia",""
"MW035728",2018,"Russia",""
"MW035729",2018,"Russia",""
"MW035730",2018,"Russia",""
"MW035731",2018,"Russia",""
"MW035732",2018,"Russia",""
"MW035733",2018,"Russia",""
"MW035734",2018,"Russia",""
"MW035735",2018,"Russia",""
"MW035736",2018,"Russia",""
"MW035737",2019,"Russia",""
"MW035738",2019,"Russia",""
"MW035739",2019,"Russia",""
"MW035740",2019,"Russia",""
"MW035741",2019,"Russia",""
"MW035742",2019,"Russia",""
"MW035743",2019,"Russia",""
"MW035744",2019,"Russia",""
"MW035745",2019,"Russia",""
"MW035746",2019,"Russia",""
"MW035747",2019,"Russia",""
"MW035748",2019,"Russia",""
"MW035749",2019,"Russia",""
"MW035750",2019,"Russia",""
"MW035751",2019,"Russia",""
"MW035752",2019,"Russia",""
"MW035753",2019,"Russia",""
"MW035754",2019,"Russia",""
"MW035755",2019,"Russia",""
"MW035756",2019,"Russia",""
"MW177593",2016,"Moldova",""
"MW177595",2014,"Romania",""
"MW177596",2012,"Romania",""
"MW177597",2012,"Romania",""
"MZ822451",2021,"China",""
"MZ822452",2021,"China",""
"MZ822453",2021,"China",""
"MZ822454",2021,"China",""
"MZ822455",2021,"China",""
"MZ822456",2021,"China",""
"MZ822457",2021,"China",""
"MZ822458",2021,"China",""
"MZ822459",2021,"China",""
"MZ822460",2021,"China",""
"MZ822461",2021,"China",""
"MZ822462",2021,"China",""
"MZ822463",2021,"China",""
"MZ822464",2021,"China",""
"MZ822465",2021,"China",""
"MZ822466",2021,"China",""
"MZ822467",2021,"China",""
"MZ822468",2021,"China",""
"MZ822469",2021,"China",""
"OK317992",2017,"Democratic Republic of the Congo",""
"OK317993",2018,"Democratic Republic of the Congo",""
"OK317994",2018,"Democratic Republic of the Congo",""
"OK317995",2017,"Democratic Republic of the Congo",""
"OK317996",2018,"Democratic Republic of the Congo",""
"OK317997",2017,"Democratic Republic of the Congo",""
"OK317998",2017,"Democratic Republic of the Congo",""
"OK317999",2018,"Democratic Republic of the Congo",""
"OL314495",2019,"Egypt",""
"OM202984",2008,"United States",""
"OM202991",2008,"United States",""
"OM203042",2017,"United States",""
"OM203043",2017,"United States",""
"OM203044",2017,"United States",""
"OM203045",2018,"United States",""
"OM203046",2019,"United States",""
"OP311831",2018,"Russia",""
"OP311832",2018,"Russia",""
"OP311833",2018,"Russia",""
"OP311834",2018,"Russia",""
"OP311835",2018,"Russia",""
"OP311836",2018,"Russia",""
"OP311837",2018,"Russia",""
"OP311838",2018,"Russia",""
"OP311839",2018,"Russia",""
"OP311840",2018,"Russia",""
"OP311841",2019,"Russia",""
"OP311842",2019,"Russia",""
"OP311843",2019,"Russia",""
"OP311844",2019,"Russia",""
"OP311845",2019,"Russia",""
"OP311846",2019,"Russia",""
"OP311847",2019,"Russia",""
"OP311848",2019,"Russia",""
"OP311849",2020,"Russia",""
"OP311850",2020,"Russia",""
"OP311851",2020,"Russia",""
"OP311852",2021,"Russia",""
"OP311853",2021,"Russia",""
"OP311854",2021,"Russia",""
"OP311855",2022,"Russia",""
"OP311856",2022,"Russia",""
"OP311857",2022,"Russia",""
"OP311858",2022,"Russia",""
"OP311859",2021,"Russia",""
"OP311860",2021,"Russia",""
"OP311861",2021,"Russia",""
"OP311862",2021,"Russia",""
"OP311863",2021,"Russia",""
"OP311864",2020,"Russia",""
"OP311865",2020,"Russia",""
"OP311866",2020,"Russia",""
"OP311867",2020,"Russia",""
"OP311868",2022,"Russia",""
"OP311869",2021,"Russia",""
"OP311870",2021,"Russia",""
"OP311871",2021,"Russia",""
"OP311872",2021,"Russia",""
"OP311873",2021,"Russia",""
"OP311874",2021,"Russia",""
"OP311875",2021,"Russia",""
"OP311876",2021,"Russia",""
"OP311877",2021,"Russia",""
"OP311878",2021,"Russia",""
"OP311879",2020,"Russia",""
"OP311880",2020,"Russia",""
"OP311881",2020,"Russia",""
"OP311882",2020,"Russia",""
"OP311883",2020,"Russia",""
"OP311884",2020,"Russia",""
"OP311885",2020,"Russia",""
"OP311886",2020,"Russia",""
"OP311887",2019,"Russia",""
"OP311888",2019,"Russia",""
"OP311889",2019,"Russia",""
"OP311890",2019,"Russia",""
"OP311891",2019,"Russia",""
"OP311892",2018,"Russia",""
"OP311893",2018,"Russia",""
"OP311894",2018,"Russia",""
"OP311895",2018,"Russia",""
"OP311896",2018,"Russia",""
"OP311897",2017,"Russia",""
"OP328363",2014,"Russia",""
"OP328364",2014,"Russia",""
"OP328365",2015,"Russia",""
"OP328366",2015,"Russia",""
"OP328367",2014,"Russia",""
"OP328368",2014,"Russia",""
"OP328369",2014,"Russia",""
"OP328370",2014,"Russia",""
"OP328371",2014,"Russia",""
"OP328372",2014,"Russia",""
"OP328373",2014,"Russia",""
"OP328374",2014,"Russia",""
"OP328375",2014,"Russia",""
"OP328376",2014,"Russia",""
"OP328377",2015,"Russia",""
"OP328378",2015,"Russia",""
"OP328379",2014,"Russia",""
"OP328380",2015,"Russia",""
"OP328381",2015,"Russia",""
"OP328382",2015,"Russia",""
"OP328383",2014,"Russia",""
"OP328384",2014,"Russia",""
"OP328385",2014,"Russia",""
"OP328386",2014,"Russia",""
"OP328387",2014,"Russia",""
"OP328388",2014,"Russia",""
"OP328389",2016,"Russia",""
"OP328390",2016,"Russia",""
"OP328391",2016,"Russia",""
"OP328392",2016,"Russia",""
"OP328393",2016,"Russia",""
"OP328394",2009,"Russia",""
"OP328395",2009,"Russia",""
"OP328396",2009,"Russia",""
"OP328397",2007,"Russia",""
"OP328398",2009,"Russia",""
"OP328399",2016,"Russia",""
"OP375406",2009,"Tanzania",""
"OP375407",2007,"Tanzania",""
"OP375408",2016,"Tanzania",""
"OP375409",2012,"Tanzania",""
"OP375410",2016,"Tanzania",""
"OP375411",2007,"Tanzania",""
"OP375412",2012,"Tanzania",""
"OP375413",2016,"Tanzania",""
"OP375414",2015,"Tanzania",""
"OP375415",2015,"Tanzania",""
"OP375416",2011,"Tanzania",""
"OP375417",2015,"Tanzania",""
"OP375418",2016,"Tanzania",""
"OP375419",2016,"Tanzania",""
"OP375420",2017,"Tanzania",""
"OP375421",2016,"Tanzania",""
"OP375422",2016,"Tanzania",""
"OP375423",2017,"Tanzania",""
"OP375424",2016,"Tanzania",""
"OP375425",2015,"Tanzania",""
"OP375426",2012,"Tanzania",""
"OP375427",2016,"Tanzania",""
"OP477368",2023,"Kazakhstan",""
"OP477369",2021,"Kazakhstan",""
"OP477370",2021,"Kazakhstan",""
"OP477371",2023,"Kazakhstan",""
"OP477372",2021,"Kazakhstan",""
"OP477373",2021,"Kazakhstan",""
"OP477374",2021,"Kazakhstan",""
"OP477375",2021,"Kazakhstan",""
"OP477376",2021,"Kazakhstan",""
"OP477377",2021,"Kazakhstan",""
"OP477378",2021,"Kazakhstan",""
"OP477379",2021,"Kazakhstan",""
"OP477380",2023,"Kazakhstan",""
"OP477381",2023,"Kazakhstan",""
"OP477382",2021,"Kazakhstan",""
"OP477383",2021,"Kazakhstan",""
"OP477384",2023,"Kazakhstan",""
"OP477385",2021,"Kazakhstan",""
"OP477386",2021,"Kazakhstan",""
"OP477387",2021,"Kazakhstan",""
"OP477388",2021,"Kazakhstan",""
"OP477389",2021,"Kazakhstan",""
"OP477390",2021,"Kazakhstan",""
"OP477391",2023,"Kazakhstan",""
"OP477392",2023,"Kazakhstan",""
"OP477393",2023,"Kazakhstan",""
"OQ544454",2022,"Slovakia",""
"OQ544455",2022,"Slovakia",""
"OQ544456",2022,"Slovakia",""
"OQ603609",2020,"Georgia",""
"OQ603610",2020,"Georgia",""
"OQ603611",2020,"Georgia",""
"OQ603612",2020,"Georgia",""
"OQ603613",2020,"Georgia",""
"OQ603614",2020,"Georgia",""
"OQ603615",2020,"Georgia",""
"OQ603616",2020,"Georgia",""
"OQ603617",2020,"Georgia",""
"OQ603618",2020,"Georgia",""
"OQ603619",2020,"Georgia",""
"OQ603620",2020,"Georgia",""
"OQ603621",2020,"Georgia",""
"OQ603622",2020,"Georgia",""
"OQ603623",2020,"Georgia",""
"OQ603624",2020,"Georgia",""
"OQ603625",2020,"Georgia",""
"OQ603626",2020,"Georgia",""
"OQ603627",2020,"Georgia",""
"OQ603628",2020,"Georgia",""
"OQ603629",2020,"Georgia",""
"OQ603630",2020,"Georgia",""
"OQ603631",2020,"Georgia",""
"OQ603632",2020,"Georgia",""
"OQ603633",2020,"Georgia",""
"OQ603634",2020,"Georgia",""
"OQ603635",2020,"Georgia",""
"OQ603636",2020,"Georgia",""
"OQ603637",2020,"Georgia",""
"OQ603638",2020,"Georgia",""
"OQ603639",2020,"Georgia",""
"OQ603640",2020,"Georgia",""
"OQ603641",2020,"Georgia",""
"OQ603642",2020,"Georgia",""
"OQ603643",2020,"Georgia",""
"OQ603644",2020,"Georgia",""
"OQ603645",2020,"Georgia",""
"OQ603646",2020,"Georgia",""
"OQ603647",2020,"Georgia",""
"OQ603648",2020,"Georgia",""
"OQ603649",2020,"Georgia",""
"OQ603650",2020,"Georgia",""
"OQ603651",2020,"Georgia",""
"OQ603652",2020,"Georgia",""
"OQ603653",2020,"Georgia",""
"OQ603654",2020,"Georgia",""
"OQ603655",2020,"Georgia",""
"OQ603656",2020,"Georgia",""
"OQ603657",2020,"Georgia",""
"OQ603658",2020,"Georgia",""
"OQ603659",2020,"Georgia",""
"OQ603660",2020,"Georgia",""
"OQ603661",2020,"Georgia",""
"OQ603662",2020,"Georgia",""
"OQ603663",2020,"Georgia",""
"OQ603664",2020,"Georgia",""
"OQ603665",2020,"Georgia",""
"OQ603666",2020,"Georgia",""
"OQ603667",2020,"Georgia",""
"OQ603668",2020,"Georgia",""
"OQ603669",2020,"Georgia",""
